-4.99E+00
-1.82E+01
-1.54E+01
-5.69E+00
4.03E+00
-2.32E+01
5.44E+01
-5.00E+01
1.56E+02
-6.51E+01
3.21E+02
2.86E+02
5.05E+02
5.97E+02
-4.74E+01
7.77E+02
-5.63E+00
5.63E+02
9.18E+02
4.91E+02
3.89E+02
3.15E+02
2.75E+01
2.15E+01
2.14E+02
2.63E+01
-1.79E+00
2.06E+01
-3.18E+00
-4.70E+00
-3.77E+00
-3.63E+00
-4.10E+00
-3.66E+00
6.95E-01
-1.06E+00
-1.23E+01
-8.07E+00
2.11E+00
1.46E+00
3.56E-01
-1.37E+00
2.38E+00
6.33E-01
1.07E+00
8.82E+00
1.85E+01
6.34E+00
2.52E+01
3.24E+01
5.90E+00
5.05E+01
5.35E+01
1.36E+00
9.18E+00
1.78E+01
2.10E+01
-5.90E+00
2.84E+01
-8.34E+00
4.08E+01
2.96E+01
3.92E+01
1.01E+01
1.74E+01
5.75E+00
9.31E+00
-5.57E+01
-3.26E+01
3.92E+02
2.04E+01
2.31E+01
2.93E+01
3.44E+02
5.15E+01
2.79E+01
-3.37E+01
8.32E+00
2.93E+01
2.50E+01
2.77E+02
3.07E+02
1.85E+01
3.11E+01
-4.48E+01
-3.88E+01
3.69E+00
1.28E+01
2.82E+02
-4.30E+01
-5.64E+01
1.32E+01
-7.14E+01
-3.84E+01
-1.74E+01
2.74E+02
9.53E+00
-7.81E+01
-6.36E+01
-5.33E+01
2.13E+02
-1.90E+01
-5.27E+00
-7.05E+01
-4.24E+01
-5.55E+01
-5.23E+01
-3.72E+01
-2.01E+01
-7.13E+00
-3.26E+01
-4.96E+01
-5.40E+01
-5.00E+01
1.89E+02
-2.16E+01
-3.62E+01
-7.27E+00
-3.85E+01
-4.79E+01
-5.08E+01
-4.64E+01
-4.09E+01
-1.71E+01
4.09E+01
-3.98E+01
-4.68E+01
-4.80E+01
-4.95E+01
-3.36E+01
-1.11E+01
-2.16E+01
-3.99E+01
-4.55E+01
-4.86E+01
1.32E+02
-2.86E+01
4.74E+01
-2.76E+01
-1.41E+01
-3.91E+01
-4.24E+01
-4.08E+01
-3.25E+01
-1.65E+01
-2.95E+01
-2.13E+01
-3.72E+01
-3.91E+01
-3.72E+01
4.22E+01
4.68E+01
-3.56E+01
9.84E+01
-1.30E+01
-3.34E+01
-3.58E+01
-1.33E+01
-2.76E+01
-3.18E+01
8.62E+01
-2.74E+01
-3.40E+01
3.40E+01
-2.02E+01
-3.08E+01
-2.67E+01
-6.41E+00
-2.13E+01
-2.77E+01
-1.38E+01
-2.63E+01
-2.60E+01
-2.19E+01
-3.81E+00
2.79E+01
-2.11E+01
-9.31E+00
-2.08E+01
-2.19E+01
-1.67E+01
-8.29E+00
-9.59E+00
-1.42E+01
-5.11E+00
-1.47E+01
-1.63E+01
-1.33E+01
1.59E+01
-1.17E+01
-5.00E+00
-6.69E+00
1.63E+01
1.79E+01
2.03E+01
6.21E+00
8.43E+00
